WKT,id,from_node,to_node,length,v0,connector,lanes,alpha,rcr,capacity,modes
"MULTILINESTRING ((12.4294928721439 41.8130562311938,12.4294598706139 41.8130982315055,12.4294258690245 41.8131432318452))",-51232,"41333","41167",0.011152000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4293968690927 41.8129932301106,12.4294928721439 41.8130562311938))",-51250,"41348","41333",0.010611000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4297208792896 41.8132192339099,12.4296818775013 41.81326623425,12.4296498760231 41.8133062345445))",-51307,"41347","41332",0.011321000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4297958815465 41.8132852349365,12.4297208792896 41.8132192339099))",-51331,"41414","41347",0.009621000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4313379288429 41.8145242547744,12.4313919307591 41.8145332550995,12.4314979344199 41.8145642558811,12.4315839372324 41.8146102567392,12.4316529394504 41.8146522574824,12.4317119413917 41.8146822580544,12.4317829438192 41.8147062586126,12.4318929478084 41.8147132591531,12.431965950589 41.8147002593221,12.4320009520187 41.814681259266,12.4320379537184 41.8146362589388,12.4320649552395 41.8145662583007,12.4320769564739 41.814461257223,12.4320739569607 41.8143822563612,12.4320139557081 41.8142562547533))",-51979,"41809","41637",0.110932000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4338430127004 41.8156082770191,12.433302992963 41.8155942745851,12.4328849779506 41.815548272323,12.4326609701047 41.8154972708275))",-52166,"42117","42078",0.099457000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4326609701047 41.8154972708275,12.4326389693341 41.8154922706807,12.432443962826 41.8154052689209))",-52112,"42078","41659",0.020776000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4339760156611 41.8158632803223,12.4339390145583 41.8158292798004,12.4339130140411 41.815771279067,12.4338830136036 41.8156832779943,12.4338430127004 41.8156082770191))",-52455,"42304","42117",0.030721000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4342480277717 41.8155832784629,12.4340770213898 41.8155962778796,12.4338430127004 41.8156082770191))",-52456,"42353","42117",0.033771000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4342480277717 41.8155832784629,12.4341260222535 41.8157202794196,12.4339820159949 41.8158482801865,12.4339760156611 41.8158632803223))",-52485,"42353","42304",0.038605000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4350690543145 41.8160632870936,12.4346740445289 41.8154372786949))",-52694,"42557","42449",0.076887000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4339760156611 41.8158632803223,12.4335989993517 41.8161882822214))",-52394,"42304","42135",0.047794000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4346740445289 41.8154372786949,12.4345760406557 41.8154732786675,12.4342480277717 41.8155832784629))",-52568,"42449","42353",0.038939000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4346440071887 41.8202333301257,12.4345290029926 41.8202293295964,12.4339679791712 41.820653331783))",-52482,"42374","42258",0.075824000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4346440071887 41.8202333301257,12.4346080050042 41.8203473311992,12.4340549815675 41.8207593332907))",-52520,"42374","41326",0.077857000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4352450317542 41.8199053291403,12.4350470239336 41.8199773290772,12.4348600162981 41.8200783293724,12.4348160144468 41.8201093295197,12.4347220104784 41.8201773298534,12.4346440071887 41.8202333301257))",-52675,"42544","42374",0.062323000000000,43.100000000000001,1,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4398101799219 41.8225003763413,12.4359160588013 41.8195893285797))",-53091,"42880","42829",0.457392000000000,52.299999999999997,0,1.000000000000000,1.600000000000000,30.000000000000000,1945.006000000000085,"c,h"
"MULTILINESTRING ((12.4412822273013 41.8233903921333,12.441191224508 41.8233173909637,12.4409932184164 41.8231603884385,12.4407652114036 41.8229793855284,12.4405482043419 41.8228583833102,12.4403161968725 41.8227183808241,12.4374791088616 41.820566345692,12.4364060755774 41.8197523324038,12.4360700651559 41.8194973282416))",-53154,"42933","42713",0.612363000000000,52.299999999999997,0,1.000000000000000,1.600000000000000,30.000000000000000,1945.006000000000085,"c,h"
"MULTILINESTRING ((12.4393481747854 41.8209323575273,12.439127168189 41.8207303544212))",-54435,"43990","43989",0.028992000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4394941811859 41.8207953566712,12.4393481747854 41.8209323575273))",-54535,"44062","43990",0.019460000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4437403019607 41.8254674248583,12.4411872227524 41.8235303932376,12.4398101799219 41.8225003763413))",-54751,"44239","42880",0.463903000000000,52.299999999999997,0,1.000000000000000,1.600000000000000,30.000000000000000,1945.006000000000085,"c,h"
"MULTILINESTRING ((12.4398871958408 41.820767358031,12.4398401938114 41.8208073582625))",-54764,"44252","44152",0.005915000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4399791986706 41.8208403592048,12.4398871958408 41.820767358031))",-54783,"44265","44252",0.011143000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4415622558067 41.8209783673779,12.4414272517589 41.8208573655064,12.4413752500895 41.8208253649425,12.4411912443012 41.8206963627779))",-55343,"44704","44500",0.044051000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4437403019607 41.8254674248583,12.4427132670593 41.8250904164643))",-55981,"44239","44740",0.095042000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4438073257076 41.8226483948213,12.4430603029867 41.8220213849227,12.4427762943534 41.8217823811528))",-56006,"45213","45193",0.128798000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4435103529985 41.8175873391487,12.4429133344862 41.8171333317462))",-56071,"45123","45039",0.070734000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4435703294314 41.8210013761087,12.4434593245441 41.8211083767903,12.4433093179441 41.8212523777051,12.4431583112846 41.821399378648))",-56202,"45365","44736",0.055909000000000,46.067999999999998,0,1.000000000000000,1.600000000000000,30.000000000000000,1795.261999999999944,"c,h"
"MULTILINESTRING ((12.4457234684777 41.8130612998473,12.4453704557479 41.8130292980126,12.4439984046383 41.8131212932068,12.4432173755399 41.8131742904775))",-56232,"45390","45309",0.209171000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4434813434104 41.8187163511639,12.443322336563 41.8188493519222))",-56301,"45442","45297",0.019818000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4441673588459 41.8200113679853,12.4440613540444 41.8201313688278,12.4439403487142 41.8202483695748,12.4438103430608 41.8203643702729,12.4436443360466 41.8204853708727,12.4433343231813 41.82068037166))",-56306,"45412","45116",0.102127000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4439663470503 41.8205953734157,12.4436453327692 41.8209243755975))",-56439,"45550","45444",0.045239000000000,46.067999999999998,0,1.000000000000000,1.600000000000000,30.000000000000000,1795.261999999999944,"c,h"
"MULTILINESTRING ((12.4493705481118 41.8202703927416,12.4492915449142 41.8203093928275,12.4492095418175 41.8203203925996,12.4490635364667 41.8203183919617,12.448916531132 41.8203093912443,12.448401512778 41.8202333882528,12.4481575038784 41.8202243871258,12.447995497834 41.8202363865708,12.4475174796779 41.8203143853913,12.4471074636813 41.8204373849826,12.4469514575102 41.8204953849475,12.4468674540683 41.8205423850982,12.4467884505234 41.8206273856786,12.4467624484962 41.8207693870957,12.446759447503 41.8208863883412,12.4467794474155 41.8209953895977,12.4468324485257 41.8211063910152,12.4468814497832 41.8211783919963))",-57881,"46653","46478",0.291847000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4359160588013 41.8195893285797,12.43574405211 41.8196383283793))",-53017,"42829","42679",0.015292000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4463404393941 41.8199203761846,12.4460854292375 41.8200243762259,12.4459404232972 41.8201053764845,12.4458834206665 41.8201763770072,12.4458764195488 41.8202903782035,12.4459094193729 41.8204743803213,12.4459464196836 41.8206133819722,12.4459884203593 41.8207283833862,12.4460454217372 41.8208233846485,12.4461104234619 41.8209113858692,12.4461914258049 41.8209953871146,12.4463084295465 41.8210693884045,12.4464274335804 41.8211143893909,12.4470004533493 41.8212853936495))",-57928,"46455","46685",0.219944000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4377331272762 41.8193643338418,12.439059171755 41.8199273454997,12.4377081301721 41.8188593283067))",-53831,"43490","43320",0.289993000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4401182446775 41.8154243015667,12.4399392373447 41.8155243018851,12.438549179945 41.8163613050076))",-54188,"43781","43728",0.166825000000000,55.868000000000002,0,2.000000000000000,1.600000000000000,30.000000000000000,3344.250000000000000,"c,h"
"MULTILINESTRING ((12.4409382632134 41.8169603215422,12.4415082872555 41.8165503195433))",-55476,"44807","44351",0.065702000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4423793178291 41.8167403252656,12.4417852992995 41.8163033180585))",-55595,"44866","44775",0.069223000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4428413377509 41.8163503230251,12.4423793178291 41.8167403252656))",-55827,"45070","44866",0.057879000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4375301433374 41.8162502995075,12.4369721259744 41.8158342926773))",-53484,"43203","43159",0.065456000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4375881459143 41.8161912991184,12.4373661390555 41.8160192963313,12.437108130972 41.8158342932521,12.4370291285373 41.8157722922518))",-53517,"43231","43173",0.065764000000000,47.299999999999997,0,1.000000000000000,1.600000000000000,30.000000000000000,2494.393999999999778,"c,h"
"MULTILINESTRING ((12.4369371268333 41.8155502894767,12.4367371209644 41.8153542865246,12.4362431073361 41.8147552779983,12.4361091019891 41.8148112780336))",-53164,"42943","42339",0.118316000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4367771207499 41.8155772890906,12.4367551200698 41.8155602888149,12.4366051155624 41.8154272867512,12.4363491084515 41.8151232824016,12.4362351053879 41.8149742803182))",-53223,"42990","42944",0.080931000000000,47.299999999999997,0,1.000000000000000,1.600000000000000,30.000000000000000,2494.393999999999778,"c,h"
"MULTILINESTRING ((12.4361391015203 41.815019280396,12.4366971173116 41.8156432894618))",-53389,"42959","43124",0.083386000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4370291285373 41.8157722922518,12.4369291254592 41.81569329098,12.4368521230754 41.8156342900203))",-53445,"43173","43138",0.021243000000000,47.299999999999997,0,1.000000000000000,1.600000000000000,30.000000000000000,2494.393999999999778,"c,h"
"MULTILINESTRING ((12.4364181040755 41.8160382925281,12.4367861201893 41.815695290397,12.4368521230754 41.8156342900203))",-53446,"43174","43138",0.057567000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4362351053879 41.8149742803182,12.4361091019891 41.8148112780336))",-53165,"42944","42339",0.020914000000000,47.299999999999997,0,1.000000000000000,1.600000000000000,30.000000000000000,2494.393999999999778,"c,h"
"MULTILINESTRING ((12.4362351053879 41.8149742803182,12.4361391015203 41.815019280396))",-53188,"42944","42959",0.009413000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4360480989393 41.8149182789258,12.4361391015203 41.815019280396))",-53187,"42960","42959",0.013529000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4368521230754 41.8156342900203,12.4367771207499 41.8155772890906))",-53404,"43138","42990",0.008884000000000,47.299999999999997,0,1.000000000000000,1.600000000000000,30.000000000000000,2494.393999999999778,"c,h"
"MULTILINESTRING ((12.436752119091 41.8156752900383,12.4366971173116 41.8156432894618))",-53388,"43125","43124",0.005790000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4366971173116 41.8156432894618,12.4367771207499 41.8155772890906))",-53405,"43124","42990",0.009895000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4371441335638 41.8156662915986,12.4369371268333 41.8155502894767))",-53470,"43193","42943",0.021490000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4369371268333 41.8155502894767,12.4368521230754 41.8156342900203))",-53447,"42943","43138",0.011701000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4369721259744 41.8158342926773,12.4368291215277 41.8157272909227))",-53430,"43159","43158",0.016805000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4370291285373 41.8157722922518,12.4369721259744 41.8158342926773))",-53485,"43173","43159",0.008357000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4375881459143 41.8161912991184,12.4375301433374 41.8162502995075))",-53751,"43231","43203",0.008134000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4378451538404 41.8163923023653,12.4375881459143 41.8161912991184))",-53783,"43448","43231",0.030893000000000,47.299999999999997,0,1.000000000000000,1.600000000000000,30.000000000000000,2494.393999999999778,"c,h"
"MULTILINESTRING ((12.4377501501832 41.8164143022002,12.4375301433374 41.8162502995075))",-53752,"43423","43203",0.025806000000000,43.100000000000001,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.4387051838727 41.816600308236,12.438549179945 41.8163613050076))",-54187,"43780","43728",0.029541000000000,47.468000000000004,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
"MULTILINESTRING ((12.438549179945 41.8163613050076,12.4384331751611 41.816430305259))",-54119,"43728","43530",0.012314000000000,55.868000000000002,0,2.000000000000000,1.600000000000000,30.000000000000000,3344.250000000000000,"c,h"
"MULTILINESTRING ((12.4365200868005 41.8188213228762,12.4368281000608 41.8185643214153))",-53429,"42920","43157",0.038337000000000,50.899999999999999,0,1.000000000000000,1.600000000000000,30.000000000000000,1839.839750000000095,"c,h"
