WKT,id,centroid,modes
"POINT (12.4781857080168 41.8068533699727)",56152,0,"c,h"
"POINT (12.4750743767366 41.8356926670429)",56158,0,"c,h"
"POINT (12.4742634159357 41.8265235649439)",56170,0,"c,h"
"POINT (12.4751333780552 41.835805668508)",56186,0,"c,h"
"POINT (12.4753264690757 41.8246545493118)",56194,0,"c,h"
"POINT (12.4743474269556 41.8254695539579)",56195,0,"c,h"
"POINT (12.4742664015356 41.8284515857016)",56203,0,"c,h"
"POINT (12.4742813147883 41.8400477105995)",56210,0,"c,h"
"POINT (12.4758043460949 41.8433277523426)",56231,0,"c,h"
"POINT (12.4751173284139 41.8423207386021)",56239,0,"c,h"
"POINT (12.4745954311354 41.8261255620596)",56246,0,"c,h"
"POINT (12.4758225426829 41.817293472234)",56248,0,"c,h"
"POINT (12.474956332501 41.8409917236091)",56251,0,"c,h"
"POINT (12.4754653427172 41.8421207379131)",56252,0,"c,h"
"POINT (12.4746644326258 41.8262645638456)",56261,0,"c,h"
"POINT (12.4747264339567 41.8263905654623)",56264,0,"c,h"
"POINT (12.4755764483771 41.8286265931001)",56265,0,"c,h"
"POINT (12.4763434825334 41.8278345878065)",56266,0,"c,h"
"POINT (12.4757905421838 41.8172034711317)",56270,0,"c,h"
"POINT (12.4759093505435 41.8432497519444)",56284,0,"c,h"
"POINT (12.4747484067311 41.8301156056379)",56295,0,"c,h"
"POINT (12.4757134513666 41.8288985966039)",56296,0,"c,h"
"POINT (12.4756513401671 41.8433677521292)",56309,0,"c,h"
"POINT (12.4779306208353 41.8172034801383)",56325,0,"c,h"
"POINT (12.4759804999928 41.8237405422327)",56331,0,"c,h"
"POINT (12.474452335044 41.8381926913426)",56345,0,"c,h"
"POINT (12.4747313404164 41.8388416995064)",56347,0,"c,h"
"POINT (12.4749943332131 41.8410827247493)",56374,0,"c,h"
"POINT (12.4755466772116 41.798051264335)",56377,0,"c,h"
"POINT (12.474981446145 41.826016562512)",56399,0,"c,h"
"POINT (12.4750454473915 41.826163564363)",56418,0,"c,h"
"POINT (12.4747335355438 41.812921420651)",56431,0,"c,h"
"POINT (12.4750984484217 41.8262855658987)",56446,0,"c,h"
"POINT (12.4748345389772 41.8129584214738)",56452,0,"c,h"
"POINT (12.4748245401139 41.8127584192821)",56453,0,"c,h"
"POINT (12.4750204173179 41.8300376059437)",56457,0,"c,h"
"POINT (12.4748723447502 41.838954701317)",56485,0,"c,h"
"POINT (12.4755563570343 41.8406637226028)",56486,0,"c,h"
"POINT (12.4748915423956 41.8127824198221)",56489,0,"c,h"
"POINT (12.4753725572067 41.8131634259418)",56495,0,"c,h"
"POINT (12.4757795726375 41.8131004269778)",56516,0,"c,h"
"POINT (12.47548256252 41.8129944245884)",56517,0,"c,h"
"POINT (12.4778754619026 41.8380607043324)",56521,0,"c,h"
"POINT (12.4760653762333 41.8405997240565)",56522,0,"c,h"
"POINT (12.4785176152779 41.8208115214064)",56542,0,"c,h"
"POINT (12.4750844142367 41.8307596139835)",56551,0,"c,h"
"POINT (12.4754673526773 41.840807723779)",56558,0,"c,h"
"POINT (12.4753744601403 41.8260765648121)",56559,0,"c,h"
"POINT (12.4789746689875 41.8159024705439)",56567,0,"c,h"
"POINT (12.4755193540021 41.840885724838)",56570,0,"c,h"
"POINT (12.475347434826 41.8293085994751)",56572,0,"c,h"
"POINT (12.4760744583544 41.8297336071094)",56573,0,"c,h"
"POINT (12.4767135560328 41.8198725037159)",56589,0,"c,h"
"POINT (12.4751804163811 41.830943616368)",56601,0,"c,h"
"POINT (12.4765084681466 41.8305526177505)",56632,0,"c,h"
"POINT (12.4755943107716 41.8469927909456)",56633,0,"c,h"
"POINT (12.4753784680226 41.8250485537693)",56678,0,"c,h"
"POINT (12.4754824749305 41.8246385497964)",56679,0,"c,h"
"POINT (12.475368545771 41.8146644420594)",56691,0,"c,h"
"POINT (12.4759005721134 41.813761434592)",56692,0,"c,h"
"POINT (12.4756955681066 41.8132924286879)",56694,0,"c,h"
"POINT (12.475596468745 41.8260175651119)",56695,0,"c,h"
"POINT (12.4755394739785 41.8250435543933)",56696,0,"c,h"
"POINT (12.4754314669536 41.8254495583064)",56697,0,"c,h"
"POINT (12.4757883174546 41.847052792409)",56702,0,"c,h"
"POINT (12.4755964730114 41.8254505590118)",56724,0,"c,h"
"POINT (12.4755794691735 41.8258775635341)",56725,0,"c,h"
"POINT (12.4782635760823 41.8247815630402)",56737,0,"c,h"
"POINT (12.4762363457843 41.8454787773354)",56738,0,"c,h"
"POINT (12.4767453768975 41.8438327617448)",56744,0,"c,h"
"POINT (12.4761103772405 41.8406857251723)",56749,0,"c,h"
"POINT (12.4760434671856 41.8284085927202)",56767,0,"c,h"
"POINT (12.4775346980464 41.8049973472949)",56775,0,"c,h"
"POINT (12.4756443134239 41.8468847899924)",56776,0,"c,h"
"POINT (12.4757284735372 41.8260255657536)",56780,0,"c,h"
"POINT (12.4787325757438 41.8271185901575)",56781,0,"c,h"
"POINT (12.4769654780097 41.8314746295976)",56798,0,"c,h"
"POINT (12.4757533191874 41.8466517879406)",56804,0,"c,h"
"POINT (12.4760756951049 41.7982562687621)",56809,0,"c,h"
"POINT (12.476144699233 41.7980442667763)",56810,0,"c,h"
"POINT (12.4757723425536 41.8436417555905)",56815,0,"c,h"
"POINT (12.4757935714374 41.8133284294874)",56818,0,"c,h"
"POINT (12.4780185561613 41.8262325776197)",56827,0,"c,h"
"POINT (12.478032557857 41.8260755759895)",56828,0,"c,h"
"POINT (12.4760373342411 41.8460397825421)",56837,0,"c,h"
"POINT (12.4761744380459 41.8329206418323)",56846,0,"c,h"
"POINT (12.4758665756016 41.8131314276772)",56847,0,"c,h"
"POINT (12.4758393201964 41.8469377913846)",56848,0,"c,h"
"POINT (12.4775613812536 41.847239801889)",56849,0,"c,h"
"POINT (12.477611610585 41.8170074766885)",56850,0,"c,h"
"POINT (12.4760905815249 41.8134384319198)",56852,0,"c,h"
"POINT (12.4768583745777 41.8446927714858)",56856,0,"c,h"
"POINT (12.4771284816169 41.8317916336958)",56859,0,"c,h"
"POINT (12.4759883471988 41.8440797612186)",56864,0,"c,h"
"POINT (12.4775726085876 41.8170824773308)",56865,0,"c,h"
"POINT (12.4759393255385 41.8467167894242)",56875,0,"c,h"
"POINT (12.4762205876484 41.8132594305429)",56890,0,"c,h"
"POINT (12.4762845851726 41.8139014377131)",56906,0,"c,h"
"POINT (12.4762293410387 41.8460747837276)",56916,0,"c,h"
"POINT (12.4772713931844 41.8442387683332)",56917,0,"c,h"
"POINT (12.4769313779852 41.8445967707588)",56918,0,"c,h"
"POINT (12.4790596136688 41.8236745544814)",56928,0,"c,h"
"POINT (12.4766593672744 41.8446907706264)",56941,0,"c,h"
"POINT (12.4760903370337 41.8459277815585)",56944,0,"c,h"
"POINT (12.4763603878942 41.8404917241353)",56954,0,"c,h"
"POINT (12.4761994611663 41.8299706101861)",56959,0,"c,h"
"POINT (12.4771745011643 41.8294186083498)",56960,0,"c,h"
"POINT (12.4767843712012 41.8447797721115)",56966,0,"c,h"
"POINT (12.4762465868367 41.8134944331783)",56967,0,"c,h"
"POINT (12.4763823879353 41.8405937253265)",56975,0,"c,h"
"POINT (12.4769147278963 41.7979942694795)",56986,0,"c,h"
"POINT (12.4764094429529 41.8334166481608)",56993,0,"c,h"
"POINT (12.476375592931 41.8133144317865)",57006,0,"c,h"
"POINT (12.4776843995563 41.8454097826882)",57010,0,"c,h"
"POINT (12.4781274131228 41.8457717884535)",57011,0,"c,h"
"POINT (12.4765135959195 41.8135914353447)",57013,0,"c,h"
"POINT (12.4770515062434 41.828142594101)",57048,0,"c,h"
"POINT (12.4783124645741 41.8398407253412)",57053,0,"c,h"
"POINT (12.476602603499 41.8130184295603)",57058,0,"c,h"
"POINT (12.476620601273 41.8134024337635)",57059,0,"c,h"
"POINT (12.4774013973027 41.8443267698286)",57061,0,"c,h"
"POINT (12.4766073970824 41.8404777250244)",57062,0,"c,h"
"POINT (12.4777634956546 41.8330286496837)",57081,0,"c,h"
"POINT (12.4767084489111 41.8340856566213)",57082,0,"c,h"
"POINT (12.4779025224657 41.8301446192272)",57120,0,"c,h"
"POINT (12.4765885984728 41.8136184359505)",57128,0,"c,h"
"POINT (12.476694603797 41.8134284343544)",57151,0,"c,h"
"POINT (12.4774616281721 41.813935443032)",57152,0,"c,h"
"POINT (12.4770536244867 41.8124314251491)",57158,0,"c,h"
"POINT (12.476339594646 41.8129104272926)",57159,0,"c,h"
"POINT (12.4786364761495 41.8398857271896)",57162,0,"c,h"
"POINT (12.4775766338345 41.8137444414629)",57186,0,"c,h"
"POINT (12.477707458352 41.837711699867)",57189,0,"c,h"
"POINT (12.4790306524366 41.8183774973904)",57191,0,"c,h"
"POINT (12.4792996536614 41.81952951091)",57192,0,"c,h"
"POINT (12.4767546711082 41.8047683415529)",57207,0,"c,h"
"POINT (12.4777874097589 41.8445577739423)",57228,0,"c,h"
"POINT (12.4768123725924 41.8447317717123)",57238,0,"c,h"
"POINT (12.476965377933 41.8447697727658)",57251,0,"c,h"
"POINT (12.4770693822621 41.8447027724818)",57279,0,"c,h"
"POINT (12.4784854256566 41.8458557908656)",57287,0,"c,h"
"POINT (12.4772565119062 41.8283915976432)",57305,0,"c,h"
"POINT (12.4785414285367 41.8457467899269)",57321,0,"c,h"
"POINT (12.4777804598846 41.8378647018219)",57327,0,"c,h"
"POINT (12.4775504909463 41.8326136443199)",57333,0,"c,h"
"POINT (12.4771616088906 41.8150334535726)",57341,0,"c,h"
"POINT (12.4774696239621 41.8145344495046)",57342,0,"c,h"
"POINT (12.4775885247884 41.8283015980722)",57387,0,"c,h"
"POINT (12.4771737376141 41.7979672702795)",57431,0,"c,h"
"POINT (12.4808118651355 41.7987832943449)",57439,0,"c,h"
"POINT (12.4781707743988 41.7979462742487)",57440,0,"c,h"
"POINT (12.4777706386859 41.8140474455362)",57470,0,"c,h"
"POINT (12.4772526166414 41.8144474476561)",57472,0,"c,h"
"POINT (12.4799507935128 41.8041063478887)",57501,0,"c,h"
"POINT (12.4792265560947 41.8321446463255)",57503,0,"c,h"
"POINT (12.4778193900722 41.8473288039342)",57505,0,"c,h"
"POINT (12.4778856443558 41.8138554439563)",57506,0,"c,h"
"POINT (12.4778906489003 41.813275437743)",57507,0,"c,h"
"POINT (12.4779075371551 41.8282165985002)",57512,0,"c,h"
"POINT (12.4779836233247 41.8171314795872)",57522,0,"c,h"
"POINT (12.4776716729011 41.8090123910071)",57544,0,"c,h"
"POINT (12.4786197190561 41.8075063788145)",57545,0,"c,h"
"POINT (12.4795425648463 41.8325256517564)",57591,0,"c,h"
"POINT (12.4780436479744 41.8141464477492)",57593,0,"c,h"
"POINT (12.478848439097 41.8458437922643)",57608,0,"c,h"
"POINT (12.4781063977663 41.8477088092374)",57612,0,"c,h"
"POINT (12.4778376247489 41.8162284692643)",57619,0,"c,h"
"POINT (12.4791326626669 41.8175154885509)",57620,0,"c,h"
"POINT (12.4778727532476 41.7993042875757)",57625,0,"c,h"
"POINT (12.4799838236132 41.8002613067326)",57626,0,"c,h"
"POINT (12.4786667829438 41.7992342901646)",57627,0,"c,h"
"POINT (12.4786184906455 41.8378717054245)",57628,0,"c,h"
"POINT (12.4781456532116 41.8139484460501)",57633,0,"c,h"
"POINT (12.4782486609215 41.8134264408725)",57635,0,"c,h"
"POINT (12.4781176597837 41.8129374350652)",57636,0,"c,h"
"POINT (12.4782545361815 41.8300416196002)",57641,0,"c,h"
"POINT (12.4789355768651 41.8279616000826)",57643,0,"c,h"
"POINT (12.4778205358978 41.8279585953578)",57644,0,"c,h"
"POINT (12.4780087011823 41.8068973697007)",57656,0,"c,h"
"POINT (12.4788746531694 41.8175174874868)",57657,0,"c,h"
"POINT (12.4789306557464 41.8174484869805)",57678,0,"c,h"
"POINT (12.4773177431071 41.7979402705955)",57687,0,"c,h"
"POINT (12.4784865736887 41.8261895791267)",57690,0,"c,h"
"POINT (12.478111650293 41.8141704482934)",57692,0,"c,h"
"POINT (12.478550413313 41.8478128122272)",57709,0,"c,h"
"POINT (12.4782096553908 41.8139714465666)",57710,0,"c,h"
"POINT (12.4787196709835 41.8143904532166)",57711,0,"c,h"
"POINT (12.4782146644385 41.8127924339149)",57712,0,"c,h"
"POINT (12.4778716514575 41.8128424330089)",57713,0,"c,h"
"POINT (12.4794858246916 41.7976822769463)",57716,0,"c,h"
"POINT (12.4801868630857 41.7959992618269)",57717,0,"c,h"
"POINT (12.4788347295192 41.8071653760554)",57721,0,"c,h"
"POINT (12.4781516183775 41.818610496197)",57722,0,"c,h"
"POINT (12.4801348482261 41.7977232801164)",57729,0,"c,h"
"POINT (12.4789197337849 41.80701337478)",57739,0,"c,h"
"POINT (12.4788226762649 41.8141914515108)",57741,0,"c,h"
"POINT (12.4782096454511 41.8152934607778)",57742,0,"c,h"
"POINT (12.4785446619357 41.8147384562212)",57743,0,"c,h"
"POINT (12.4784935454947 41.8299716198527)",57756,0,"c,h"
"POINT (12.4793305601365 41.832115646451)",57757,0,"c,h"
"POINT (12.4787544815649 41.8397427261461)",57758,0,"c,h"
"POINT (12.4791706089043 41.8248505675994)",57761,0,"c,h"
"POINT (12.4782736979464 41.8086233893604)",57765,0,"c,h"
"POINT (12.4789507301215 41.8076523817758)",57766,0,"c,h"
"POINT (12.4784604059596 41.8483498176354)",57808,0,"c,h"
"POINT (12.4788984375631 41.846291797302)",57824,0,"c,h"
"POINT (12.4785345761152 41.8261015783819)",57849,0,"c,h"
"POINT (12.4790215704655 41.8292326141218)",57853,0,"c,h"
"POINT (12.4795175809519 41.8302626272939)",57854,0,"c,h"
"POINT (12.4788996300934 41.8207085219062)",57861,0,"c,h"
"POINT (12.4786894320524 41.8460027933082)",57862,0,"c,h"
"POINT (12.4785034221552 41.8464087969)",57874,0,"c,h"
"POINT (12.4781394091522 41.8463577948182)",57875,0,"c,h"
"POINT (12.4783634188359 41.8461657936923)",57876,0,"c,h"
"POINT (12.4787886702865 41.8148204581294)",57877,0,"c,h"
"POINT (12.4786174176594 41.8475628098151)",57879,0,"c,h"
"POINT (12.4787544351807 41.8459047925259)",57890,0,"c,h"
"POINT (12.4807305619243 41.8387197234448)",57896,0,"c,h"
"POINT (12.4790154917118 41.8396697264585)",57897,0,"c,h"
"POINT (12.4790027782401 41.8015033159435)",57900,0,"c,h"
"POINT (12.4788734344303 41.8465858003647)",57903,0,"c,h"
"POINT (12.4786517206078 41.8074563784119)",57905,0,"c,h"
"POINT (12.4790024903306 41.8397897276962)",57906,0,"c,h"
"POINT (12.478731584365 41.8259675777692)",57908,0,"c,h"
"POINT (12.4786185769088 41.8264065820169)",57909,0,"c,h"
"POINT (12.478221706055 41.8072903748193)",57921,0,"c,h"
"POINT (12.4790196347448 41.820676522067)",57926,0,"c,h"
"POINT (12.4791077996638 41.7991652912789)",57932,0,"c,h"
"POINT (12.4786374253141 41.8466437999963)",57939,0,"c,h"
"POINT (12.4789596791496 41.8144774551617)",57959,0,"c,h"
"POINT (12.4789594404992 41.8461997965674)",57962,0,"c,h"
"POINT (12.4787376148361 41.8219455345286)",57964,0,"c,h"
"POINT (12.4794466422055 41.8217715356406)",57965,0,"c,h"
"POINT (12.4788415840685 41.8265445844402)",57985,0,"c,h"
"POINT (12.4790124432313 41.8460957956699)",57992,0,"c,h"
"POINT (12.4790876852897 41.8142864536471)",58006,0,"c,h"
"POINT (12.4789487333474 41.8072133770507)",58010,0,"c,h"
"POINT (12.4789635885007 41.8265515850289)",58015,0,"c,h"
"POINT (12.478883587696 41.8262675816366)",58016,0,"c,h"
"POINT (12.4789485926279 41.8259295782736)",58028,0,"c,h"
"POINT (12.4788695808929 41.8271035905726)",58031,0,"c,h"
"POINT (12.4788965787863 41.8275155951194)",58032,0,"c,h"
"POINT (12.4790986608458 41.817591489225)",58039,0,"c,h"
"POINT (12.4790574456918 41.8459887947064)",58045,0,"c,h"
"POINT (12.4791076358135 41.8209645255346)",58049,0,"c,h"
"POINT (12.4788914364926 41.8463997984362)",58056,0,"c,h"
"POINT (12.4790247373951 41.8070463755763)",58061,0,"c,h"
"POINT (12.4791867413336 41.8073143791372)",58079,0,"c,h"
"POINT (12.4791396011008 41.8257365770009)",58080,0,"c,h"
"POINT (12.4790925978236 41.8259425790194)",58081,0,"c,h"
"POINT (12.4789985962861 41.8256875758804)",58082,0,"c,h"
"POINT (12.4796057011242 41.8147124604059)",58083,0,"c,h"
"POINT (12.4828087997429 41.8172535011981)",58101,0,"c,h"
"POINT (12.4796474612401 41.8468058059932)",58104,0,"c,h"
"POINT (12.4801576102353 41.829497621754)",58113,0,"c,h"
"POINT (12.4807305587263 41.8391447280218)",58118,0,"c,h"
"POINT (12.4792954510421 41.8464408005785)",58125,0,"c,h"
"POINT (12.47905463558 41.8207365228595)",58126,0,"c,h"
"POINT (12.4791556400068 41.8206415222628)",58127,0,"c,h"
"POINT (12.4807285580583 41.8392237288642)",58130,0,"c,h"
"POINT (12.4807115510597 41.8400707379148)",58131,0,"c,h"
"POINT (12.4792457449897 41.8071163772581)",58133,0,"c,h"
"POINT (12.4792834518203 41.8462787987824)",58137,0,"c,h"
"POINT (12.4793176229344 41.823703555879)",58140,0,"c,h"
"POINT (12.4798858104339 41.8015363200124)",58152,0,"c,h"
"POINT (12.4797307071765 41.8145184588463)",58155,0,"c,h"
"POINT (12.4796967144364 41.8133864465351)",58156,0,"c,h"
"POINT (12.4802326134514 41.8294366214131)",58158,0,"c,h"
"POINT (12.4790844470085 41.8459457943567)",58166,0,"c,h"
"POINT (12.4794024566937 41.8462127985721)",58167,0,"c,h"
"POINT (12.4794216719052 41.8176994917453)",58168,0,"c,h"
"POINT (12.4806688579815 41.79903629646)",58172,0,"c,h"
"POINT (12.4793554604681 41.8454817904979)",58176,0,"c,h"
"POINT (12.4794064615081 41.8455927919085)",58177,0,"c,h"
"POINT (12.4794566737555 41.8176244910862)",58180,0,"c,h"
"POINT (12.4793396150941 41.8248535683428)",58184,0,"c,h"
"POINT (12.4794356134786 41.8255375761055)",58185,0,"c,h"
"POINT (12.4791546777756 41.8156134681943)",58188,0,"c,h"
"POINT (12.4799796718654 41.8204325234822)",58190,0,"c,h"
"POINT (12.4799837683801 41.8076123856919)",58204,0,"c,h"
"POINT (12.4800907740253 41.8073843836923)",58218,0,"c,h"
"POINT (12.4797964547728 41.8483928237223)",58223,0,"c,h"
"POINT (12.479322657898 41.819078506157)",58245,0,"c,h"
"POINT (12.4800946850773 41.8192375111149)",58246,0,"c,h"
"POINT (12.4798184675894 41.8467978066267)",58250,0,"c,h"
"POINT (12.4794486333977 41.8229525483519)",58257,0,"c,h"
"POINT (12.4790705083494 41.8377277057763)",58269,0,"c,h"
"POINT (12.4789965048759 41.8378277065417)",58270,0,"c,h"
"POINT (12.4795326178491 41.8254305753625)",58272,0,"c,h"
"POINT (12.4795126299294 41.823726556947)",58273,0,"c,h"
"POINT (12.4793486872587 41.8153004656457)",58280,0,"c,h"
"POINT (12.4796737034429 41.81473646095)",58281,0,"c,h"
"POINT (12.4799144862352 41.8447897853948)",58285,0,"c,h"
"POINT (12.4796654639196 41.8465378031811)",58296,0,"c,h"
"POINT (12.480740806408 41.8062533742755)",58300,0,"c,h"
"POINT (12.4799804881882 41.8448527863513)",58309,0,"c,h"
"POINT (12.48011669163 41.818473502992)",58317,0,"c,h"
"POINT (12.4800216355992 41.8254605777428)",58332,0,"c,h"
"POINT (12.4796566468113 41.8221855409771)",58335,0,"c,h"
"POINT (12.4796506442896 41.8224915442432)",58338,0,"c,h"
"POINT (12.4807596484396 41.8273606012908)",58341,0,"c,h"
"POINT (12.4797874687001 41.8464988032743)",58342,0,"c,h"
"POINT (12.4802576971883 41.8184235030476)",58348,0,"c,h"
"POINT (12.4794854495455 41.8475678135226)",58361,0,"c,h"
"POINT (12.4807654965093 41.8475828190715)",58362,0,"c,h"
"POINT (12.4800838471863 41.7976122787102)",58376,0,"c,h"
"POINT (12.4796176396775 41.8229435489662)",58381,0,"c,h"
"POINT (12.4807258679474 41.7979882854474)",58387,0,"c,h"
"POINT (12.4803508564092 41.7976902806706)",58388,0,"c,h"
"POINT (12.480698608514 41.8323706549524)",58397,0,"c,h"
"POINT (12.4804894878488 41.8473848157762)",58401,0,"c,h"
"POINT (12.4797405328125 41.8377507088437)",58424,0,"c,h"
"POINT (12.4805065641615 41.8373277075122)",58425,0,"c,h"
"POINT (12.4800286536045 41.8231005523843)",58434,0,"c,h"
"POINT (12.479722645387 41.8226975467619)",58435,0,"c,h"
"POINT (12.4807125635197 41.8384197201384)",58440,0,"c,h"
"POINT (12.4804965593093 41.8379237138881)",58441,0,"c,h"
"POINT (12.479760649679 41.8223125427807)",58445,0,"c,h"
"POINT (12.4799756592362 41.822092541319)",58450,0,"c,h"
"POINT (12.4806267362796 41.8150274680876)",58452,0,"c,h"
"POINT (12.4797997095394 41.8145414593839)",58453,0,"c,h"
"POINT (12.4803125531906 41.8378377121877)",58462,0,"c,h"
"POINT (12.4797167371347 41.8104644152145)",58475,0,"c,h"
"POINT (12.480151754796 41.810241414648)",58476,0,"c,h"
"POINT (12.4798676524089 41.8224725449519)",58479,0,"c,h"
"POINT (12.4799434715693 41.8468798080364)",58494,0,"c,h"
"POINT (12.4797868083143 41.8013343174266)",58498,0,"c,h"
"POINT (12.4803024765675 41.8479698212934)",58499,0,"c,h"
"POINT (12.4806207376075 41.8148214658478)",58501,0,"c,h"
"POINT (12.4813358944205 41.7974472822045)",58507,0,"c,h"
"POINT (12.4805778706072 41.7969102732513)",58508,0,"c,h"
"POINT (12.4797804675619 41.8466158045056)",58522,0,"c,h"
"POINT (12.4801096634474 41.8221875429046)",58532,0,"c,h"
"POINT (12.480221664376 41.8226115479364)",58533,0,"c,h"
"POINT (12.4798787055118 41.8154634696279)",58538,0,"c,h"
"POINT (12.4812668908492 41.7975852833959)",58548,0,"c,h"
"POINT (12.4804998342321 41.8013713208231)",58549,0,"c,h"
"POINT (12.48016049818 41.8444047822822)",58562,0,"c,h"
"POINT (12.4823508806887 41.8042403594226)",58579,0,"c,h"
"POINT (12.4804624879699 41.8472368140677)",58586,0,"c,h"
"POINT (12.4802576721434 41.8217545388701)",58588,0,"c,h"
"POINT (12.4800356783148 41.8198485174373)",58589,0,"c,h"
"POINT (12.4801086768476 41.8204005236808)",58590,0,"c,h"
"POINT (12.4802465008309 41.8444727833767)",58591,0,"c,h"
"POINT (12.4800644907204 41.8449267875022)",58592,0,"c,h"
"POINT (12.4801428314079 41.8000013046095)",58598,0,"c,h"
"POINT (12.4809878567963 41.8007543162497)",58599,0,"c,h"
"POINT (12.4802137762004 41.8076963875619)",58600,0,"c,h"
"POINT (12.4804194886993 41.8469298105785)",58619,0,"c,h"
"POINT (12.4814016983895 41.8238565662931)",58620,0,"c,h"
"POINT (12.4802374819455 41.8469378098988)",58634,0,"c,h"
"POINT (12.4804366507871 41.8254695795858)",58635,0,"c,h"
"POINT (12.4813455308394 41.8458558029027)",58637,0,"c,h"
